坐標x,坐標y,調查日期（yyyymmdd）,物種類別（綱）,物種名稱（學名或中文名）,數量,調查法,不準度
121.504719,25.04548,20170318,鳥綱,Emberiza spodocephala,5,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Actitis hypoleucos,5,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Pica pica,2,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Acridotheres tristis,4,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Hirundo rustica,3,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Passer montanus,2,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Pycnonotus sinensis,35,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Acrocephalus orientalis,1,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Zosterops japonicus,6,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Gallinula chloropus,2,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Amaurornis phoenicurus,1,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Streptopelia chinensis,1,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Motacilla tschutschensis,3,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Threskiornis aethiopicus,2,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Acridotheres cristatellus,4,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Actitis hypoleucos,3,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Motacilla tschutschensis,3,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Tringa glareola,1,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Bubulcus ibis,10,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Ardea cinerea,68,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Gallinula chloropus,1,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Streptopelia tranquebarica,2,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Streptopelia chinensis,4,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Acridotheres javanicus,8,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Motacilla alba,2,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Ardea cinerea,5,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Ardea alba,1,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Egretta garzetta,2,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Streptopelia tranquebarica,1,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Gracupica nigricollis,3,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Actitis hypoleucos,1,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Streptopelia chinensis,5,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Charadrius dubius,5,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Charadrius alexandrinus,3,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Gallinago gallinago,2,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Gallinula chloropus,2,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Egretta garzetta,2,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Actitis hypoleucos,4,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Motacilla tschutschensis,3,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Tringa nebularia,3,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Amaurornis phoenicurus,1,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Ardea cinerea,3,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Threskiornis aethiopicus,2,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Tringa glareola,1,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Streptopelia tranquebarica,2,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Columba livia,30,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Acridotheres javanicus,12,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Acridotheres tristis,30,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Acridotheres cristatellus,10,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Gracupica nigricollis,12,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Prinia flaviventris,1,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Prinia inornata,2,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Tringa glareola,1,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Recurvirostra avosetta,1,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Motacilla alba,1,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Ardea cinerea,2,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Charadrius dubius,5,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Motacilla tschutschensis,3,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Egretta garzetta,3,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Anas crecca,300,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Anas acuta,2,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Milvus migrans,2,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Pandion haliaetus,2,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Elanus caeruleus,1,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Prinia flaviventris,1,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Prinia inornata,2,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Lonchura atricapilla,20,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Threskiornis aethiopicus,6,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Acridotheres tristis,6,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Ardea cinerea,4,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Anas crecca,32,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Actitis hypoleucos,2,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Charadrius dubius,2,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Hirundo rustica,3,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Motacilla tschutschensis,2,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Pica pica,10,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Gracupica nigricollis,8,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Pycnonotus sinensis,5,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Threskiornis aethiopicus,10,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Acridotheres tristis,2,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Streptopelia chinensis,1,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20170318,鳥綱,Pycnonotus sinensis,2,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Ardea cinerea,17,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Egretta garzetta,9,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Anas crecca,28,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Milvus migrans,5,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Falco peregrinus,1,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Charadrius alexandrinus,1,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Tringa nebularia,2,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Streptopelia chinensis,5,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Bubulcus ibis,13,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Nycticorax nycticorax,4,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Anas zonorhyncha,5,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Elanus caeruleus,2,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Amaurornis phoenicurus,2,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Charadrius dubius,6,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Himantopus himantopus,1,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Streptopelia tranquebarica,4,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Ardea alba,2,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Threskiornis aethiopicus,30,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Buteo japonicus,2,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Pandion haliaetus,3,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Gallinula chloropus,3,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Actitis hypoleucos,10,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Columba livia,100,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Hirundo rustica,5,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Hirundo tahitica,2,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Pycnonotus sinensis,100,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Acridotheres tristis,10,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Zosterops japonicus,3,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Passer montanus,30,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Dicrurus macrocercus,2,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Prinia inornata,6,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Gracupica nigricollis,6,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Lonchura punctulata,5,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Melopsittacus undulatus ,1,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Pica pica,20,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Motacilla tschutschensis,12,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Acridotheres javanicus,12,穿越線調查法、群集記數法,25-50公尺
121.504719,25.04548,20171028,鳥綱,Emberiza spodocephala,1,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Gracupica nigricollis,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Prinia flaviventris,3,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Gorsachius melanolophus,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Pica pica,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Acridotheres tristis,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Pycnonotus sinensis,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Hirundo rustica,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Streptopelia chinensis,1,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Motacilla tschutschensis,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Turdus pallidus,1,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Prinia inornata,1,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Emberiza spodocephala,5,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Actitis hypoleucos,5,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Pica pica,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Acridotheres tristis,4,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Hirundo rustica,3,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Passer montanus,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Pycnonotus sinensis,35,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Acrocephalus orientalis,1,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Zosterops japonicus,6,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Gallinula chloropus,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Amaurornis phoenicurus,1,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Streptopelia chinensis,1,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Motacilla tschutschensis,3,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Threskiornis aethiopicus,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Acridotheres cristatellus,4,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Actitis hypoleucos,3,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Motacilla tschutschensis,3,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Tringa glareola,1,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Bubulcus ibis,10,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Ardea cinerea,68,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Gallinula chloropus,1,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Streptopelia tranquebarica,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Streptopelia chinensis,4,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Acridotheres javanicus,8,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Motacilla alba,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Ardea cinerea,5,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Ardea alba,1,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Egretta garzetta,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Streptopelia tranquebarica,1,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Gracupica nigricollis,3,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Actitis hypoleucos,1,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Streptopelia chinensis,5,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Charadrius dubius,5,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Charadrius alexandrinus,3,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Gallinago gallinago,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Gallinula chloropus,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Egretta garzetta,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Actitis hypoleucos,4,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Motacilla tschutschensis,3,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Tringa nebularia,3,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Amaurornis phoenicurus,1,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Ardea cinerea,3,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Threskiornis aethiopicus,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Tringa glareola,1,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Streptopelia tranquebarica,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Columba livia,30,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Acridotheres javanicus,12,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Acridotheres tristis,30,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Acridotheres cristatellus,10,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Gracupica nigricollis,12,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Prinia flaviventris,1,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Prinia inornata,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Tringa glareola,1,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Recurvirostra avosetta,1,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Motacilla alba,1,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Ardea cinerea,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Charadrius dubius,5,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Motacilla tschutschensis,3,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Egretta garzetta,3,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Anas crecca,300,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Anas acuta,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Milvus migrans,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Pandion haliaetus,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Elanus caeruleus,1,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Prinia flaviventris,1,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Prinia inornata,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Lonchura atricapilla,20,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Threskiornis aethiopicus,6,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Acridotheres tristis,6,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Ardea cinerea,4,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Anas crecca,32,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Actitis hypoleucos,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Charadrius dubius,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Hirundo rustica,3,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Motacilla tschutschensis,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Pica pica,10,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Gracupica nigricollis,8,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Pycnonotus sinensis,5,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Threskiornis aethiopicus,10,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Acridotheres tristis,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Streptopelia chinensis,1,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Pycnonotus sinensis,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Ardea cinerea,17,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Egretta garzetta,9,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Anas crecca,28,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Milvus migrans,5,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Falco peregrinus,1,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Charadrius alexandrinus,1,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Tringa nebularia,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Streptopelia chinensis,5,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Bubulcus ibis,13,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Nycticorax nycticorax,4,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Anas zonorhyncha,5,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Elanus caeruleus,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Amaurornis phoenicurus,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Charadrius dubius,6,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Himantopus himantopus,1,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Streptopelia tranquebarica,4,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Ardea alba,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Threskiornis aethiopicus,30,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Buteo japonicus,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Pandion haliaetus,3,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Gallinula chloropus,3,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Actitis hypoleucos,10,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Columba livia,100,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Hirundo rustica,5,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Hirundo tahitica,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Pycnonotus sinensis,100,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Acridotheres tristis,10,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Zosterops japonicus,3,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Passer montanus,30,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Dicrurus macrocercus,2,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Prinia inornata,6,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Gracupica nigricollis,6,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Lonchura punctulata,5,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Melopsittacus undulatus ,1,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Pica pica,20,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Motacilla tschutschensis,12,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Acridotheres javanicus,12,穿越線調查法、群集記數法,25-50公尺
121.497445,25.043067,20171028,鳥綱,Emberiza spodocephala,1,穿越線調查法、群集記數法,25-50公尺
121.491888,25.036405,20170318,鳥綱,Gracupica nigricollis,2,穿越線調查法、群集記數法,25-50公尺
121.491888,25.036405,20170318,鳥綱,Prinia flaviventris,3,穿越線調查法、群集記數法,25-50公尺
121.491888,25.036405,20170318,鳥綱,Gorsachius melanolophus,2,穿越線調查法、群集記數法,25-50公尺
121.491888,25.036405,20170318,鳥綱,Pica pica,2,穿越線調查法、群集記數法,25-50公尺
121.491888,25.036405,20170318,鳥綱,Acridotheres tristis,2,穿越線調查法、群集記數法,25-50公尺
121.491888,25.036405,20170318,鳥綱,Pycnonotus sinensis,2,穿越線調查法、群集記數法,25-50公尺
121.491888,25.036405,20170318,鳥綱,Hirundo rustica,2,穿越線調查法、群集記數法,25-50公尺
121.491888,25.036405,20170318,鳥綱,Streptopelia chinensis,1,穿越線調查法、群集記數法,25-50公尺
121.491888,25.036405,20170318,鳥綱,Motacilla tschutschensis,2,穿越線調查法、群集記數法,25-50公尺
121.491888,25.036405,20170318,鳥綱,Turdus pallidus,1,穿越線調查法、群集記數法,25-50公尺
121.491888,25.036405,20170318,鳥綱,Prinia inornata,1,穿越線調查法、群集記數法,25-50公尺
